	
how	_howWRB
would	_wouldMD
you	_youPP
describe	_describeVV
the	_theDT
movie	_movieNN
	
type	_typeNN
of	_ofIN
movie	_movieNN
	
what	_whatWP
is	_beVBZ
the	_theDT
classification	_classificationNN
of	_ofIN
movie	_movieNN
	
what	_whatWP
is	_beVBZ
the	_theDT
genre	_genreNN
for	_forIN
movie	_movieNN
	
what	_whatWP
is	_beVBZ
the	_theDT
movie	_movieNN
genre	_genreNN
	
what	_whatWP
kind	_kindNN
of	_ofIN
movie	_movieNN
	
what	_whatWP
type	_typeNN
of	_ofIN
movie	_movieNN
is	_beVBZ
this	_thisDT
	
i	_iNP
would	_wouldMD
like	_likeVV
look	_lookVV
up	_upRP
the	_theDT
genre	_genreNN
step	B-movie.name
up	I-movie.name
is	_beVBZ
in	_inIN
	
search	_searchNN
for	_forIN
the	_theDT
genre	_genreNN
step	B-movie.name
up	I-movie.name
in	_inIN
	
what	_whatWP
genre	_genreNN
is	_beVBZ
step	B-movie.name
up	I-movie.name
in	_inIN
	
what	_whatWP
genre	_genreNN
is	_beVBZ
calendar	B-movie.name
girls	I-movie.name
in	_inIN
	
what	_whatWP
is	_beVBZ
the	_theDT
genre	_genreNN
for	_forIN
the	B-movie.name
patriot	I-movie.name
	
what	_whatWP
genre	_genreNN
is	_beVBZ
network	B-movie.name
in	_inIN
	
find	_findVV
out	_outIN
the	_theDT
genre	_genreNN
for	_forIN
the	_theDT
movie	_movieNN
rebel	B-movie.name
	
genre	_genreNN
for	_forIN
the	B-movie.name
avengers	I-movie.name
	
can	_canMD
you	_youPP
tell	_tellVV
me	_mePP
what	_whatWDT
genre	_genreNN
the	_theDT
movie	_movieNN
avatar	B-movie.name
falls	_fallVVZ
in	_inIN
	
i	_iNNS
need	_needVVP
to	_toTO
know	_knowVV
the	_theDT
genre	_genreNN
of	_ofIN
the	_theDT
movie	_movieNN
avatar	B-movie.name
	
show	_showVV
me	_mePP
the	_theDT
genre	_genreNN
of	_ofIN
the	_theDT
movie	_movieNN
avatar	B-movie.name
	
what	_whatWP
genre	_genreNN
is	_beVBZ
superman	B-movie.name
	
pretty	B-movie.name
girl	I-movie.name
movie	_movieNN
genre	_genreNN
	
pretty	B-movie.name
girl	I-movie.name
what	_whatWP
is	_beVBZ
the	_theDT
movie	_movieNN
's	_'sPOS
genre	_genreNN
	
what	_whatWP
genre	_genreNN
is	_beVBZ
pretty	B-movie.name
girl	I-movie.name
	
what	_whatWP
genre	_genreNN
is	_beVBZ
the	_theDT
movie	_movieNN
pretty	B-movie.name
girl	I-movie.name
	
find	_findVV
out	_outRP
what	_whatWP
kind	_kindNN
of	_ofIN
movie	_movieNN
grease	B-movie.name
is	_beVBZ
	
i	_iNN
d	_dSYM
like	_likeIN
to	_toTO
know	_knowVV
the	_theDT
genre	_genreNN
of	_ofIN
the	_theDT
film	_filmNN
grease	B-movie.name
	
i	_iNP
would	_wouldMD
like	_likeVV
to	_toTO
know	_knowVV
the	_theDT
genre	_genreNN
of	_ofIN
grease	B-movie.name
	
what	_whatWP
kind	_kindNN
of	_ofIN
movie	_movieNN
is	_beVBZ
grease	B-movie.name
	
find	_findVV
out	_outIN
the	_theDT
genre	_genreNN
for	_forIN
the	_theDT
movie	_movieNN
annamayya	B-movie.name
	
what	_whatWP
movie	_movieNN
category	_categoryNN
is	_beVBZ
friday	B-movie.name
the	I-movie.name
13th	I-movie.name
	
tell	_tellVV
me	_mePP
what	_whatWDT
genre	_genreNN
the	B-movie.name
tommyknockers	I-movie.name
is	_beVBZ
	
what	_whatWP
genre	_genreNN
is	_beVBZ
the	B-movie.name
hangover	I-movie.name
	
what	_whatWP
catergory	_catergoryNN
is	_beVBZ
ted	B-movie.name
in	_inIN
	
what	_whatWP
genre	_genreNN
is	_beVBZ
ted	B-movie.name
considered	_considerVVN
	
what	_whatWP
type	_typeNN
of	_ofIN
movie	_movieNN
is	_beVBZ
ted	B-movie.name
considered	_considerVVN
to	_toTO
be	_beVB
	
genre	_genreNN
for	_forIN
while	B-movie.name
you	I-movie.name
were	I-movie.name
sleeping	I-movie.name
	
what	_whatWP
genre	_genreNN
is	_beVBZ
finding	B-movie.name
nemo	I-movie.name
	
which	_whichWDT
language	_languageNN
is	_beVBZ
used	_useVVN
in	_inIN
the	_theDT
movie	_movieNN
	
language	_languageNN
of	_ofIN
sound	B-movie.name
of	I-movie.name
music	I-movie.name
	
what	_whatWP
language	_languageNN
is	_beVBZ
this	_thisDT
film	_filmNN
	
what	_whatWP
are	_beVBP
the	_theDT
different	_differentJJ
languages	_languageNNS
this	_thisDT
movie	_movieNN
come	_comeVVN
in	_inIN
	
what	_whatWP
foreign	_foreignJJ
language	_languageNN
is	_beVBZ
spoken	_speakVVN
in	_inIN
movie	_movieNN
	
what	_whatWP
language	_languageNN
is	_beVBZ
movie	_movieNN
in	_inIN
	
what	_whatWP
language	_languageNN
is	_beVBZ
the	_theDT
movie	_movieNN
in	_inIN
	
what	_whatWP
language	_languageNN
is	_beVBZ
the	_theDT
movie	_movieNN
in	_inIN
	
language	_languageNN
of	_ofIN
anna	B-movie.name
karinia	I-movie.name
	
language	_languageNN
of	_ofIN
godzilla	B-movie.name
movie	_movieNN
	
language	_languageNN
of	_ofIN
hamlet	B-movie.name
	
can	_canMD
you	_youPP
tell	_tellVV
me	_mePP
the	_theDT
language	_languageNN
of	_ofIN
the	_theDT
movie	_movieNN
hero	B-movie.name
	
i	_iNNS
need	_needVVP
to	_toTO
know	_knowVV
what	_whatWP
is	_beVBZ
the	_theDT
language	_languageNN
of	_ofIN
the	_theDT
movie	_movieNN
hero	B-movie.name
	
tell	_tellVV
me	_mePP
what	_whatWP
is	_beVBZ
the	_theDT
language	_languageNN
of	_ofIN
the	_theDT
movie	_movieNN
hero	B-movie.name
	
language	_languageNN
of	_ofIN
bullhead	B-movie.name
	
what	_whatWP
language	_languageNN
is	_beVBZ
shindler	B-movie.name
's	I-movie.name
list	I-movie.name
in	_inIN
	
what	_whatWP
language	_languageNN
did	_doVVD
the	_theDT
characters	_characterNNS
speak	_speakVVP
in	_inIN
black	B-movie.name
swan	I-movie.name
	
what	_whatWP
language	_languageNN
is	_beVBZ
black	B-movie.name
swan	I-movie.name
	
please	_pleaseUH
find	_findVV
what	_whatWP
language	_languageNN
the	B-movie.name
chaser	I-movie.name
is	_beVBZ
in	_inIN
	
what	_whatWP
language	_languageNN
is	_beVBZ
the	B-movie.name
chaser	I-movie.name
in	_inIN
	
look	_lookVV
up	_upRP
what	_whatWP
language	_languageNN
the	B-movie.name
chaser	I-movie.name
is	_beVBZ
in	_inIN
	
ondskan	B-movie.name
's	_'sPOS
language	_languageNN
	
what	_whatWP
language	_languageNN
is	_beVBZ
la	_laDT
havre	B-movie.name
in	_inIN
	
what	_whatWP
foreign	_foreignJJ
language	_languageNN
is	_beVBZ
the	_theDT
movie	_movieNN
belle	B-movie.name
available	_availableJJ
to	_toTO
view	_viewVV
in	_inIN
	
what	_whatWP
language	_languageNN
can	_canMD
i	_iNNS
watch	_watchVV
the	_theDT
movie	_movieNN
the	B-movie.name
professional	I-movie.name
	
what	_whatWP
language	_languageNN
is	_beVBZ
the	B-movie.name
professional	I-movie.name
in	_inIN
	
how	_howWRB
do	_doVVP
they	_theyPP
speak	_speakVVP
in	_inIN
the	_theDT
movie	_movieNN
the	B-movie.name
professional	I-movie.name
	
what	_whatWP
language	_languageNN
is	_beVBZ
spoken	_speakVVN
in	_inIN
indochine	B-movie.name
	
language	_languageNN
of	_ofIN
the	_theDT
film	_filmNN
revanche	B-movie.name
	
what	_whatWP
language	_languageNN
was	_beVBD
aguirre	B-movie.name
wrath	I-movie.name
of	I-movie.name
god	I-movie.name
in	_inIN
	
what	_whatWP
language	_languageNN
is	_beVBZ
passion	B-movie.name
of	I-movie.name
the	I-movie.name
christ	I-movie.name
in	_inIN
	
i	_iNNS
want	_wantVVP
to	_toTO
know	_knowVV
in	_inIN
what	_whatWP
language	_languageNN
was	_beVBD
ju	B-movie.name
on	I-movie.name
filmed	_filmVVN
	
i	_iNNS
want	_wantVVP
to	_toTO
know	_knowVV
the	_theDT
original	_originalJJ
language	_languageNN
of	_ofIN
ju	B-movie.name
on	I-movie.name
	
tell	_tellVV
me	_mePP
the	_theDT
language	_languageNN
of	_ofIN
ju	B-movie.name
on	I-movie.name
	
what	_whatWP
language	_languageNN
is	_beVBZ
ju	B-movie.name
on	I-movie.name
on	_onIN
	
what	_whatWP
language	_languageNN
is	_beVBZ
the	_theDT
movie	_movieNN
elling	B-movie.name
in	_inIN
	
language	_languageNN
of	_ofIN
a	B-movie.name
separation	I-movie.name
	
what	_whatWP
s	_sVVZ
the	_theDT
language	_languageNN
of	_ofIN
moscow	B-movie.name
does	I-movie.name
not	I-movie.name
believe	I-movie.name
in	I-movie.name
tears	I-movie.name
	
what	_whatWP
is	_beVBZ
the	_theDT
language	_languageNN
of	_ofIN
the	_theDT
movie	_movieNN
aankhen	B-movie.name
	
can	_canMD
you	_youPP
tell	_tellVV
me	_mePP
the	_theDT
language	_languageNN
of	_ofIN
the	_theDT
movie	_movieNN
aankhen	B-movie.name
	
what	_whatWP
are	_beVBP
the	_theDT
names	_nameNNS
of	_ofIN
films	_filmNNS
produced	_produceVVN
by	_byIN
steven	B-producer.name
spielberg	I-producer.name
	
can	_canMD
you	_youPP
tell	_tellVV
me	_mePP
names	_nameNNS
of	_ofIN
some	_someDT
movies	_movieNNS
by	_byIN
director	_directorNN
martin	B-director.name
scorsese	I-director.name
	
find	_findVV
movie	_movieNN
titles	_titleNNS
	
what	_whatWP
are	_beVBP
the	_theDT
names	_nameNNS
of	_ofIN
movies	_movieNNS
made	_makeVVN
in	_inIN
the	_theDT
united	B-country.name
states	I-country.name
	
i	_iNP
would	_wouldMD
like	_likeVV
to	_toTO
know	_knowVV
the	_theDT
names	_nameNNS
of	_ofIN
all	_allPDT
the	_theDT
movies	_movieNNS
which	_whichWDT
have	_haveVHP
been	_beVBN
directed	_directVVN
by	_byIN
james	B-director.name
cameron	I-director.name
	
what	_whatWP
are	_beVBP
the	_theDT
titles	_titleNNS
of	_ofIN
all	_allPDT
the	_theDT
movies	_movieNNS
that	_thatIN/that
george	B-producer.name
lucas	I-producer.name
produced	_produceVVD
	
names	_nameNNS
of	_ofIN
romantic	B-movie.genre
indian	B-movie.language
films	_filmNNS
	
can	_canMD
you	_youPP
show	_showVV
me	_mePP
names	_nameNNS
of	_ofIN
some	_someDT
indian	B-movie.language
romantic	B-movie.genre
movies	_movieNNS
	
i	_iNP
would	_wouldMD
like	_likeVV
to	_toTO
know	_knowVV
names	_nameNNS
of	_ofIN
some	_someDT
indian	B-movie.language
movies	_movieNNS
	
japanese	B-movie.language
movie	_movieNN
titles	_titleNNS
	
can	_canMD
you	_youPP
give	_giveVV
me	_mePP
names	_nameNNS
of	_ofIN
some	_someDT
movies	_movieNNS
having	_haveVHG
pg	B-rating.name
thirteen	I-rating.name
rating	_ratingNN
	
i	_iNP
would	_wouldMD
like	_likeVV
to	_toTO
get	_getVV
names	_nameNNS
of	_ofIN
some	_someDT
movies	_movieNNS
with	_withIN
pg	B-rating.name
thirteen	I-rating.name
rating	_ratingNN
	
show	_showVV
me	_mePP
names	_nameNNS
of	_ofIN
some	_someDT
romantic	B-movie.genre
movies	_movieNNS
having	_haveVHG
a	_aDT
pg	B-rating.name
thirteen	I-rating.name
rating	_ratingNN
	
what	_whatWP
are	_beVBP
the	_theDT
names	_nameNNS
of	_ofIN
movies	_movieNNS
with	_withIN
zombies	B-movie.subject
in	_inIN
them	_themPP
	
i	_iNNS
need	_needVVP
to	_toTO
know	_knowVV
the	_theDT
names	_nameNNS
of	_ofIN
all	_allPDT
the	_theDT
movies	_movieNNS
produced	_produceVVN
by	_byIN
william	B-producer.name
packer	I-producer.name
	
stephen	B-director.name
king	I-director.name
directed	_directVVD
what	_whatWP
movie	_movieNN
	
what	_whatWP
movies	_movieNNS
did	_doVVD
stephen	B-director.name
king	I-director.name
direct	_directJJ
	
watch	_watchVV
the	_theDT
last	_lastJJ
james	B-director.name
cameron	I-director.name
movie	_movieNN
	
find	_findVV
movies	_movieNNS
by	_byIN
release	_releaseNN
date	_dateNN
	
show	_showNN
movie	_movieNN
ratings	_ratingNNS
	
movie	_movieNN
ratings	_ratingNNS
	
richard	B-producer.name
lester	I-producer.name
produced	_produceVVD
what	_whatWP
other	_otherJJ
movies	_movieNNS
	
show	_showVV
me	_mePP
westerns	B-movie.genre
	
was	_beVBD
kevin	B-actor.name
bacon	I-actor.name
in	_inIN
apollo	B-movie.name
thirteen	I-movie.name
	
i	_iNP
need	_needNN
movie	_movieNN
information	_informationNN
for	_forIN
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name
	
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name
movie	_movieNN
page	_pageNN
	
i	_iNNS
want	_wantVVP
to	_toTO
know	_knowVV
more	_moreJJR
about	_aboutIN
the	_theDT
movie	_movieNN
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name
	
i	_iNP
would	_wouldMD
like	_likeVV
info	_infoNN
on	_onIN
the	_theDT
movie	_movieNN
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name
	
please	_pleaseUH
show	_showVV
me	_mePP
info	_infoNN
on	_onIN
the	_theDT
movie	_movieNN
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name
	
search	_searchNN
for	_forIN
the	_theDT
movie	_movieNN
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name
	
what	_whatWP
are	_beVBP
the	_theDT
particulars	_particularNNS
for	_forIN
the	_theDT
movie	_movieNN
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name
	
can	_canMD
i	_iNNS
see	_seeVV
more	_moreJJR
info	_infoNN
the	_theDT
movie	_movieNN
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name
	
can	_canMD
you	_youPP
show	_showVV
me	_mePP
info	_infoNN
on	_onIN
the	_theDT
movie	_movieNN
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name
please	_pleaseRB
	
display	_displayNN
information	_informationNN
for	_forIN
the	_theDT
movie	_movieNN
life	B-movie.name
is	I-movie.name
beautiful	I-movie.name
	
find	_findVV
movies	_movieNNS
about	_aboutIN
dancing	B-movie.subject
	
i	_iNNS
want	_wantVVP
to	_toTO
look	_lookVV
up	_upRP
movies	_movieNNS
about	_aboutIN
dancing	B-movie.subject
	
look	_lookVV
up	_upRP
movies	_movieNNS
about	_aboutIN
dancing	B-movie.subject
	
search	_searchNN
for	_forIN
movies	_movieNNS
about	_aboutIN
dancing	B-movie.subject
	
give	_giveVV
me	_mePP
a	_aDT
list	_listNN
of	_ofIN
will	B-actor.name
ferrell	I-actor.name
films	_filmNNS
	
i	_iNNS
want	_wantVVP
to	_toTO
see	_seeVV
any	_anyDT
movies	_movieNNS
will	B-actor.name
ferrell	I-actor.name
has	_haveVHZ
been	_beVBN
in	_inIN
	
i	_iNP
would	_wouldMD
like	_likeVV
to	_toTO
see	_seeVV
will	B-actor.name
ferrell	I-actor.name
movies	_movieNNS
	
list	_listNN
will	B-actor.name
ferrell	I-actor.name
films	_filmNNS
	
movies	_movieNNS
will	B-actor.name
ferrell	I-actor.name
played	_playVVN
in	_inIN
	
what	_whatWP
are	_beVBP
some	_someDT
films	_filmNNS
will	B-actor.name
ferrell	I-actor.name
starred	_starVVN
in	_inIN
	
what	_whatWP
movies	_movieNNS
has	_haveVHZ
will	B-actor.name
ferrell	I-actor.name
been	_beVBN
in	_inIN
	
what	_whatWP
movies	_movieNNS
is	_beVBZ
will	B-actor.name
ferrell	I-actor.name
in	_inIN
	
will	B-actor.name
ferrell	I-actor.name
films	_filmNNS
	
will	B-actor.name
ferrell	I-actor.name
movies	_movieNNS
	
will	B-actor.name
ferrell	I-actor.name
movies	_movieNNS
	
will	B-actor.name
ferell	I-actor.name
videos	_videoNNS
	
i	_iNNS
want	_wantVVP
to	_toTO
see	_seeVV
videos	_videoNNS
of	_ofIN
will	B-actor.name
ferrell	I-actor.name
	
all	_allDT
videos	_videoNNS
of	_ofIN
will	B-actor.name
ferrell	I-actor.name
	
can	_canMD
you	_youPP
find	_findVV
me	_mePP
movies	_movieNNS
in	_inIN
russian	B-movie.language
	
where	_whereWRB
can	_canMD
i	_iNNS
find	_findVV
movies	_movieNNS
in	_inIN
russian	B-movie.language
	
find	_findVV
russian	B-movie.language
movies	_movieNNS
	
find	_findVV
russian	B-movie.language
movies	_movieNNS
	
search	_searchNN
for	_forIN
russian	B-movie.language
movies	_movieNNS
	
show	_showVV
me	_mePP
movies	_movieNNS
from	_fromIN
poland	B-country.name
	
i	_iNP
would	_wouldMD
like	_likeVV
to	_toTO
see	_seeVV
a	_aDT
polish	B-movie.language
language	I-movie.language
film	_filmNN
	
i	_iNNS
am	_beVBP
interested	_interestedJJ
in	_inIN
watching	_watchVVG
a	_aDT
movie	_movieNN
in	_inIN
polish	B-movie.language
	
i	_iNNS
want	_wantVVP
to	_toTO
see	_seeVV
a	_aDT
polish	B-movie.language
movie	_movieNN
	
list	_listVV
some	_someDT
funny	B-movie.genre
russian	B-movie.language
movies	_movieNNS
	
i	_iNNS
am	_beVBP
looking	_lookVVG
for	_forIN
the	_theDT
information	_informationNN
on	_onIN
the	_theDT
movie	_movieNN
pretty	B-movie.name
women	I-movie.name
	
list	_listNN
of	_ofIN
barry	B-director.name
sonnenfeld	I-director.name
films	_filmNNS
	
find	_findVV
martin	B-director.name
scorsese	I-director.name
films	_filmNNS
	
i	_iNNS
want	_wantVVP
to	_toTO
see	_seeVV
a	_aDT
movie	_movieNN
which	_whichWDT
was	_beVBD
directed	_directVVN
by	_byIN
scorsese	B-director.name
	
show	_showVV
all	_allDT
movies	_movieNNS
directed	_directVVN
by	_byIN
martin	B-director.name
scorcese	I-director.name
	
movies	_movieNNS
with	_withIN
meg	B-actor.name
ryan	I-actor.name
	
gross	_grossJJ
earnings	_earningNNS
for	_forIN
movies	_movieNNS
	
i	_iNNS
want	_wantVVP
to	_toTO
watch	_watchVV
movies	_movieNNS
directed	_directVVN
by	_byIN
jackie	B-director.name
chan	I-director.name
	
star	B-movie.name
wars	I-movie.name
	
what	_whatWP
are	_beVBP
the	_theDT
plots	_plotNNS
of	_ofIN
hotel	B-movie.name
rwanda	I-movie.name
	
tim	B-director.name
burton	I-director.name
movies	_movieNNS
	
bings	_bingsNNS
movie	_movieNN
page	_pageNN
finding	B-movie.name
nemo	I-movie.name
	
display	_displayNN
information	_informationNN
for	_forIN
film	_filmNN
finding	B-movie.name
nemo	I-movie.name
	
finding	B-movie.name
nemo	I-movie.name
movie	_movieNN
shortcut	_shortcutNN
	
whats	_whatsVVZ
some	_someDT
details	_detailNNS
for	_forIN
the	_theDT
movie	_movieNN
finding	B-movie.name
nemo	I-movie.name
	
show	_showVV
all	_allDT
details	_detailNNS
of	_ofIN
original	_originalJJ
finding	B-movie.name
nemo	I-movie.name
movie	_movieNN
	
get	_getVV
details	_detailNNS
of	_ofIN
original	_originalJJ
finding	B-movie.name
nemo	I-movie.name
movie	_movieNN
	
finding	B-movie.name
nemo	I-movie.name
movie	_movieNN
page	_pageNN
	
find	_findVV
movie	_movieNN
finding	B-movie.name
nemo	I-movie.name
	
display	_displayVV
all	_allDT
details	_detailNNS
of	_ofIN
original	_originalJJ
finding	B-movie.name
nemo	I-movie.name
movie	_movieNN
	
find	_findVV
all	_allDT
details	_detailNNS
of	_ofIN
original	_originalJJ
finding	B-movie.name
nemo	I-movie.name
movie	_movieNN
	
what	_whatWP
has	_haveVHZ
andrew	B-director.name
stanton	I-director.name
directed	_directVVD
	
what	_whatWP
movies	_movieNNS
has	_haveVHZ
andrew	B-director.name
stanton	I-director.name
directed	_directVVD
	
what	_whatWP
did	_doVVD
lee	B-director.name
unkrich	I-director.name
direct	_directJJ
	
i	_iNP
would	_wouldMD
like	_likeVV
to	_toTO
see	_seeVV
a	_aDT
movie	_movieNN
with	_withIN
albert	B-actor.name
brooks	I-actor.name
in	_inIN
it	_itPP
	
find	_findVV
me	_mePP
films	_filmNNS
produced	_produceVVN
by	_byIN
drew	B-producer.name
barrymore	I-producer.name
	
what	_whatWP
movies	_movieNNS
that	_thatDT
clint	B-director.name
eastwood	I-director.name
starred	_starVVN
in	_inIN
did	_doVVD
he	_hePP
also	_alsoRB
direct	_directJJ
	
what	_whatWP
movies	_movieNNS
did	_doVVD
clint	B-director.name
eastwood	I-director.name
direct	_directJJ
and	_andCC
star	_starJJ
in	_inIN
	
i	_iNNS
want	_wantVVP
to	_toTO
watch	_watchVV
a	_aDT
movie	_movieNN
by	_byIN
sergio	B-director.name
leone	I-director.name
	
show	_showNN
sergio	B-director.name
leone	I-director.name
's	_'sPOS
movies	_movieNNS
	
show	_showVV
me	_mePP
movies	_movieNNS
directed	_directVVN
by	_byIN
sergio	B-director.name
leone	I-director.name
	
movies	_movieNNS
that	_thatWDT
have	_haveVHP
been	_beVBN
directed	_directVVN
by	_byIN
tony	B-director.name
scott	I-director.name
	
show	_showVV
me	_mePP
movies	_movieNNS
from	_fromIN
brazil	B-country.name
	
show	_showVV
me	_mePP
horror	B-movie.genre
movie	_movieNN
earnings	_earningNNS
	
movies	_movieNNS
with	_withIN
harrison	B-actor.name
ford	I-actor.name
	
show	_showVV
me	_mePP
only	_onlyJJ
movies	_movieNNS
with	_withIN
harrison	B-actor.name
ford	I-actor.name
	
name	_nameVV
the	_theDT
movies	_movieNNS
clive	B-actor.name
owen	I-actor.name
has	_haveVHZ
been	_beVBN
in	_inIN
	
what	_whatWP
movies	_movieNNS
has	_haveVHZ
clive	B-actor.name
owen	I-actor.name
been	_beVBN
in	_inIN
	
what	_whatWP
movies	_movieNNS
has	_haveVHZ
clive	B-actor.name
owen	I-actor.name
starred	_starVVN
in	_inIN
	
find	_findVV
ms.	B-movie.name
congeniality	I-movie.name
	
find	_findVV
spike	B-director.name
lee	I-director.name
directed	_directedJJ
movies	_movieNNS
	
what	_whatWP
movies	_movieNNS
did	_doVVD
spike	B-director.name
lee	I-director.name
direct	_directJJ
	
movies	_movieNNS
cecil	B-director.name
b	I-director.name
demille	I-director.name
	
i	_iNNS
want	_wantVVP
to	_toTO
see	_seeVV
a	_aDT
comedy	B-movie.genre
in	_inIN
spanish	B-movie.language
	
find	_findVV
films	_filmNNS
	
find	_findVV
films	_filmNNS
	
find	_findVV
movies	_movieNNS
	
in	_inIN
search	_searchNN
for	_forIN
movies	_movieNNS
	
looking	_lookVVG
for	_forIN
movies	_movieNNS
	
find	_findVV
a	_aDT
movie	_movieNN
	
are	_beVBP
there	_thereRB
movies	_movieNNS
not	_notRB
rated	_rateVVN
g	B-rating.name
	
i	_iNP
don	_donNN
't	_'tNN
want	_wantVVP
any	_anyDT
g	B-rating.name
rated	_rateVVN
movies	_movieNNS
	
can	_canMD
you	_youPP
find	_findVV
some	_someDT
drama	B-movie.genre
movies	_movieNNS
	
i	_iNP
'd	_willMD
like	_likeVV
to	_toTO
watch	_watchVV
something	_somethingNN
with	_withIN
drama	B-movie.genre
	
looking	_lookVVG
for	_forIN
a	_aDT
drama	B-movie.genre
movie	_movieNN
	
show	_showVV
me	_mePP
a	_aDT
list	_listNN
of	_ofIN
movies	_movieNNS
in	_inIN
english	B-movie.language
	
show	_showVV
me	_mePP
english	B-movie.language
movies	_movieNNS
	
find	_findVV
english	B-movie.language
movies	_movieNNS
	
can	_canMD
i	_iNNS
get	_getVV
a	_aDT
list	_listNN
of	_ofIN
movies	_movieNNS
available	_availableJJ
in	_inIN
english	B-movie.language
	
show	_showVV
me	_mePP
movies	_movieNNS
in	_inIN
english	B-movie.language
	
i	_iNP
would	_wouldMD
like	_likeVV
to	_toTO
see	_seeVV
movies	_movieNNS
in	_inIN
english	B-movie.language
	
movies	_movieNNS
in	_inIN
english	B-movie.language
	
show	_showVV
me	_mePP
a	_aDT
list	_listNN
of	_ofIN
all	_allDT
movies	_movieNNS
made	_makeVVN
in	_inIN
the	B-country.name
united	I-country.name
states	I-country.name
	
what	_whatWP
are	_beVBP
all	_allDT
movies	_movieNNS
made	_makeVVN
by	_byIN
united	B-country.name
states	I-country.name
	
what	_whatWP
movies	_movieNNS
have	_haveVHP
been	_beVBN
made	_makeVVN
in	_inIN
the	B-country.name
united	I-country.name
states	I-country.name
	
movies	_movieNNS
from	_fromIN
the	B-country.name
us	I-country.name
	
what	_whatWP
are	_beVBP
all	_allRB
of	_ofIN
the	_theDT
movies	_movieNNS
made	_makeVVN
in	_inIN
usa	B-country.name
	
i	_iNNS
want	_wantVVP
to	_toTO
see	_seeVV
movies	_movieNNS
made	_makeVVN
in	_inIN
america	B-country.name
	
show	_showVV
me	_mePP
a	_aDT
list	_listNN
of	_ofIN
movies	_movieNNS
made	_makeVVN
in	_inIN
america	I-country.name
	
show	_showVV
me	_mePP
movies	_movieNNS
made	_makeVVN
in	_inIN
america	B-country.name
	
please	_pleaseUH
tell	_tellVV
me	_mePP
if	_ifIN
you	_youPP
have	_haveVHP
any	_anyDT
movies	_movieNNS
from	_fromIN
the	B-country.name
united	I-country.name
states	I-country.name
	
movies	_movieNNS
from	_fromIN
the	B-country.name
us	I-country.name
	
please	_pleaseUH
tell	_tellVV
me	_mePP
about	_aboutIN
movies	_movieNNS
from	_fromIN
the	B-country.name
usa	I-country.name
	
english	B-movie.language
movie	_movieNN
list	_listNN
	
show	_showVV
me	_mePP
thrillers	B-movie.genre
	
show	_showVV
me	_mePP
thrillers	B-movie.genre
	
show	_showVV
me	_mePP
comedies	B-movie.genre
	
looking	_lookVVG
for	_forIN
a	_aDT
comedy	B-movie.genre
movie	_movieNN
	
see	_seeVV
comedy	B-movie.genre
	
show	_showVV
me	_mePP
comedy	B-movie.genre
movies	_movieNNS
	
show	_showVV
me	_mePP
funny	B-movie.genre
movies	_movieNNS
	
movies	_movieNNS
that	_thatWDT
have	_haveVHP
comedy	B-movie.genre
	
can	_canMD
you	_youPP
show	_showVV
me	_mePP
a	_aDT
list	_listNN
of	_ofIN
scary	B-movie.genre
movies	_movieNNS
	
i	_iNP
am	_beVBP
in	_inIN
the	_theDT
mood	_moodNN
for	_forIN
a	_aDT
horror	B-movie.genre
film	_filmNN
	
looking	_lookVVG
for	_forIN
a	_aDT
horror	B-movie.genre
movie	_movieNN
	
search	_searchNN
for	_forIN
horror	B-movie.genre
movies	_movieNNS
	
show	_showVV
me	_mePP
horror	B-movie.genre
movies	_movieNNS
	
show	_showVV
only	_onlyRB
horror	B-movie.genre
movies	_movieNNS
	
show	_showVV
me	_mePP
a	_aDT
list	_listNN
of	_ofIN
scary	B-movie.genre
movies	_movieNNS
	
i	_iNNS
want	_wantVVP
to	_toTO
see	_seeVV
a	_aDT
list	_listNN
of	_ofIN
scary	B-movie.genre
movies	_movieNNS
	
funny	_funnyJJ
scary	B-movie.genre
movies	_movieNNS
	
movies	_movieNNS
by	_byIN
producer	_producerNN
	
find	_findVV
movies	_movieNNS
by	_byIN
producer	_producerNN
	
movies	_movieNNS
with	_withIN
bruce	B-actor.name
willis	I-actor.name
	
clint	B-actor.name
eastwood	I-actor.name
movies	_movieNNS
	
find	_findVV
movies	_movieNNS
from	_fromIN
canada	B-country.name
	
get	_getVV
me	_mePP
canadian	B-country.name
movies	_movieNNS
	
show	_showVV
me	_mePP
movies	_movieNNS
from	_fromIN
canada	B-country.name
	
look	_lookVV
up	_upRP
information	_informationNN
about	_aboutIN
canadian	B-country.name
movies	_movieNNS
	
get	_getVV
movies	_movieNNS
from	_fromIN
canada	B-country.name
	
show	_showVV
me	_mePP
a	_aDT
list	_listNN
of	_ofIN
any	_anyDT
movies	_movieNNS
made	_makeVVN
in	_inIN
canada	B-country.name
	
find	_findVV
movies	_movieNNS
